V1,id,question,sexual_orientation,age,marital_status,demographic_race,gender,ethnicity,residency_type,education,RE_job,ownership,treatment,property_chosen,abs_value_diff,value_diff,p_id,Index,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,nb_race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,log_abs_diff,log_white_diff,nb_is_white,street_view_person
523,117,25n,Heterosexual,35,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,3000,3000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-3000,8.00636756765025,-8.00636756765025,0,0
524,119,25n,Heterosexual,55,Married,White,Male,No,Rural area: I live outside a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 1,7500,7500,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-7500,8.9226582995244,-8.9226582995244,0,0
525,123,25n,Heterosexual,50,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
526,125,25n,Heterosexual,33,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,5400,-5400,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5400,8.59415423255237,8.59415423255237,1,0
527,129,25n,Heterosexual,41,Married,East Asian,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,25000,-25000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,25000,10.1266311038503,10.1266311038503,1,0
528,131,25n,Heterosexual,45,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,5000,-5000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,5000,8.51719319141624,8.51719319141624,1,0
529,133,25n,Heterosexual,64,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,250,250,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-250,5.52146091786225,-5.52146091786225,0,0
530,134,25n,Heterosexual,66,Single,White,Female,No,Rural area: I live outside a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,2000,-2000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2000,7.60090245954208,7.60090245954208,1,0
531,136,25n,Heterosexual,39,Married,White,Female,Yes,Rural area: I live outside a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,3000,-3000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,3000,8.00636756765025,8.00636756765025,1,0
532,138,25n,Heterosexual,43,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Master's / MBA,I have never studied or worked in this field.,I currently own property.,0,Property 1,75000,75000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-75000,11.2252433925184,-11.2252433925184,0,0
533,139,25n,Heterosexual,46,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,2990,-2990,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2990,8.00302866638473,8.00302866638473,1,0
534,141,25n,Heterosexual,66,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,10000,-10000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
535,143,25n,Heterosexual,50,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,1000,-1000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,1000,6.90775527898214,6.90775527898214,1,0
536,144,25n,Heterosexual,40,Married,Multiracial,Female,Yes,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 1,1000,1000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-1000,6.90775527898214,-6.90775527898214,0,0
537,147,25n,Heterosexual,44,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,10000,10000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-10000,9.21034037197618,-9.21034037197618,0,0
538,148,25n,Heterosexual,48,Single,Black or African American,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 1,5000,5000,1,50378,p25s-1,p25n-1,5292,8,69138,33,black,5.6,4,2,2716,1985,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-5000,8.51719319141624,-8.51719319141624,0,0
539,151,25n,Heterosexual,45,Married,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,20000,-20000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,20000,9.90348755253613,9.90348755253613,1,0
540,152,25n,Heterosexual,35,Single,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,7000,-7000,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,7000,8.85366542803745,8.85366542803745,1,0
541,154,25n,Heterosexual,40,Married,Black or African American,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently own property.,0,Property 2,500,-500,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,500,6.21460809842219,6.21460809842219,1,0
542,156,25n,Heterosexual,47,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,0,Property 2,2250,-2250,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2250,7.71868549519847,7.71868549519847,1,0
543,159,25n,Heterosexual,36,In a domestic partnership,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,0,Property 2,2500,-2500,2,50298,p25s-1,p25n-1,4421,7,72361,34,white,6,4,2,2710,1987,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,2500,7.82404601085629,7.82404601085629,1,0
